Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
Reward Model Interpretability via Optimal and Pessimal Tokens,"Brian Christian, Hannah Rose Kirk, Jessica A. F. Thompson, Christopher Summerfield, Tsvetomira Dumbalska",2025-06-08T23:56:58Z,http://arxiv.org/pdf/2506.07326v1,"Reward modeling has emerged as a crucial component in aligning large language
models with human values. Significant attention has focused on using reward
models as a means for fine-tuning generative models. However, the reward models
themselves -- which directly encode human value judgments by turning
prompt-response pairs into scalar rewards -- remain relatively understudied. We
present a novel approach to reward model interpretability through exhaustive
analysis of their responses across their entire vocabulary space. By examining
how different reward models score every possible single-token response to
value-laden prompts, we uncover several striking findings: (i) substantial
heterogeneity between models trained on similar objectives, (ii) systematic
asymmetries in how models encode high- vs low-scoring tokens, (iii) significant
sensitivity to prompt framing that mirrors human cognitive biases, and (iv)
overvaluation of more frequent tokens. We demonstrate these effects across ten
recent open-source reward models of varying parameter counts and architectures.
Our results challenge assumptions about the interchangeability of reward
models, as well as their suitability as proxies of complex and
context-dependent human values. We find that these models can encode concerning
biases toward certain identity groups, which may emerge as unintended
consequences of harmlessness training -- distortions that risk propagating
through the downstream large language models now deployed to millions.",奖励建模已经成为将大型语言模型与人类价值观对齐的一个关键组件。虽然大量关注集中在使用奖励模型来微调生成模型上，但奖励模型本身——它们通过将提示-响应对转换为标量奖励来直接编码人类价值判断——仍然相对不受关注。我们提出了一种通过对其整个词汇空间的响应进行全面分析来提高奖励模型可解释性的新方法。通过研究不同奖励模型如何对每个可能的单标记响应给出分数，我们发现了几个引人注目的发现：(i) 在相似目标上训练的模型之间存在显著的异质性，(ii) 模型在编码高分和低分标记时存在系统性的不对称性，(iii) 对提示框架的显著敏感性，这种敏感性反映了人类认知偏差，(iv) 对更频繁标记的过高评价。我们在十个不同参数计数和架构的最新开源奖励模型中展示了这些效果。我们的结果挑战了关于奖励模型可互换性以及它们作为复杂和上下文相关的人类价值观代理的适用性的假设。我们发现这些模型可以对某些身份群体编码令人担忧的偏见，这些偏见可能会作为无害训练的意外后果出现——这些扭曲可能会通过现在部署到数百万的下游大型语言模型传播。,"The paper explores the interpretability of reward models used for aligning large language models with human values, highlighting potential biases and challenges.",LLM,Harmless,"Reward modeling, interpretability, biases, large language models, alignment"
"A Comprehensive Survey in LLM(-Agent) Full Stack Safety: Data, Training
  and Deployment","Kun Wang, Guibin Zhang, Zhenhong Zhou, Jiahao Wu, Miao Yu, Shiqian Zhao, Chenlong Yin, Jinhu Fu, Yibo Yan, Hanjun Luo, Liang Lin, Zhihao Xu, Haolang Lu, Xinye Cao, Xinyun Zhou, Weifei Jin, Fanci Meng, Shicheng Xu, Junyuan Mao, Yu Wang, Hao Wu, Minghe Wang, Fan Zhang, Junfeng Fang, Wenjie Qu, Yue Liu, Chengwei Liu, Yifan Zhang, Qiankun Li, Chongye Guo, Yalan Qin, Zhaoxin Fan, Kai Wang, Yi Ding, Donghai Hong, Jiaming Ji, Yingxin Lai, Zitong Yu, Xinfeng Li, Yifan Jiang, Yanhui Li, Xinyu Deng, Junlin Wu, Dongxia Wang, Yihao Huang, Yufei Guo, Jen-tse Huang, Qiufeng Wang, Xiaolong Jin, Wenxuan Wang, Dongrui Liu, Yanwei Yue, Wenke Huang, Guancheng Wan, Heng Chang, Tianlin Li, Yi Yu, Chenghao Li, Jiawei Li, Lei Bai, Jie Zhang, Qing Guo, Jingyi Wang, Tianlong Chen, Joey Tianyi Zhou, Xiaojun Jia, Weisong Sun, Cong Wu, Jing Chen, Xuming Hu, Yiming Li, Xiao Wang, Ningyu Zhang, Luu Anh Tuan, Guowen Xu, Jiaheng Zhang, Tianwei Zhang, Xingjun Ma, Jindong Gu, Liang Pang, Xiang Wang, Bo An, Jun Sun, Mohit Bansal, Shirui Pan, Lingjuan Lyu, Yuval Elovici, Bhavya Kailkhura, Yaodong Yang, Hongwei Li, Wenyuan Xu, Yizhou Sun, Wei Wang, Qing Li, Ke Tang, Yu-Gang Jiang, Felix Juefei-Xu, Hui Xiong, Xiaofeng Wang, Dacheng Tao, Philip S. Yu, Qingsong Wen, Yang Liu",2025-04-22T05:02:49Z,http://arxiv.org/pdf/2504.15585v4,"The remarkable success of Large Language Models (LLMs) has illuminated a
promising pathway toward achieving Artificial General Intelligence for both
academic and industrial communities, owing to their unprecedented performance
across various applications. As LLMs continue to gain prominence in both
research and commercial domains, their security and safety implications have
become a growing concern, not only for researchers and corporations but also
for every nation. Currently, existing surveys on LLM safety primarily focus on
specific stages of the LLM lifecycle, e.g., deployment phase or fine-tuning
phase, lacking a comprehensive understanding of the entire ""lifechain"" of LLMs.
To address this gap, this paper introduces, for the first time, the concept of
""full-stack"" safety to systematically consider safety issues throughout the
entire process of LLM training, deployment, and eventual commercialization.
Compared to the off-the-shelf LLM safety surveys, our work demonstrates several
distinctive advantages: (I) Comprehensive Perspective. We define the complete
LLM lifecycle as encompassing data preparation, pre-training, post-training,
deployment and final commercialization. To our knowledge, this represents the
first safety survey to encompass the entire lifecycle of LLMs. (II) Extensive
Literature Support. Our research is grounded in an exhaustive review of over
800+ papers, ensuring comprehensive coverage and systematic organization of
security issues within a more holistic understanding. (III) Unique Insights.
Through systematic literature analysis, we have developed reliable roadmaps and
perspectives for each chapter. Our work identifies promising research
directions, including safety in data generation, alignment techniques, model
editing, and LLM-based agent systems. These insights provide valuable guidance
for researchers pursuing future work in this field.",大语言模型（LLM）的显著成功为学术界和工业界实现人工通用智能指明了光明大道，这要归功于它们在各种应用中的前所未有的表现。随着LLM在研究和商业领域的日益重要，其安全和安全问题已成为研究人员、企业和每个国家的日益关注的问题。目前，现有的LLM安全调查主要集中在LLM生命周期的特定阶段，例如部署阶段或微调阶段，缺乏对LLM整个“生命链”的全面理解。为了弥补这一差距，本文首次引入了“全栈”安全的概念，以系统地考虑LLM训练、部署和最终商业化过程中的安全问题。与现成的LLM安全调查相比，我们的工作展示了几个显著的优势：(I)全面的视角。我们将完整的LLM生命周期定义为包括数据准备、预训练、后训练、部署和最终商业化。据我们所知，这是第一个涵盖LLM整个生命周期的安全调查。(II)广泛的文献支持。我们的研究基于对800多篇论文的全面回顾，确保了对安全问题的全面覆盖和系统组织，以更全面的理解。(III)独特的见解。通过系统的文献分析，我们为每一章开发了可靠的路线图和视角。我们的工作确定了有前途的研究方向，包括数据生成的安全性、对齐技术、模型编辑和基于LLM的代理系统。这些见解为从事该领域未来工作的研究人员提供了宝贵的指导。,"This paper introduces the concept of ""full-stack"" safety for LLMs, covering the entire lifecycle from data preparation to commercialization, and identifies key research directions including alignment techniques.",LLM,Harmless,"LLM safety, full-stack safety, alignment techniques, LLM lifecycle, security implications"
"Aligned but Blind: Alignment Increases Implicit Bias by Reducing
  Awareness of Race","Lihao Sun, Chengzhi Mao, Valentin Hofmann, Xuechunzi Bai",2025-05-30T21:41:44Z,http://arxiv.org/pdf/2506.00253v3,"Although value-aligned language models (LMs) appear unbiased in explicit bias
evaluations, they often exhibit stereotypes in implicit word association tasks,
raising concerns about their fair usage. We investigate the mechanisms behind
this discrepancy and find that alignment surprisingly amplifies implicit bias
in model outputs. Specifically, we show that aligned LMs, unlike their
unaligned counterparts, overlook racial concepts in early internal
representations when the context is ambiguous. Not representing race likely
fails to activate safety guardrails, leading to unintended biases. Inspired by
this insight, we propose a new bias mitigation strategy that works by
incentivizing the representation of racial concepts in the early model layers.
In contrast to conventional mitigation methods of machine unlearning, our
interventions find that steering the model to be more aware of racial concepts
effectively mitigates implicit bias. Similar to race blindness in humans,
ignoring racial nuances can inadvertently perpetuate subtle biases in LMs.",虽然价值对齐的语言模型（LMs）在显式偏见评估中看起来没有偏见，但在隐含词汇关联任务中，它们往往表现出刻板印象，引发了对其公平使用的担忧。我们研究了这种差异背后的机制，发现对齐意外地增加了模型输出中的隐含偏见。具体来说，我们表明，与未对齐的对手不同，对齐的LMs在上下文模糊时忽略了早期内部表示中的种族概念。不表示种族可能无法激活安全防护栏，导致意外的偏见。受此启发，我们提出了一种新的偏见缓解策略，通过激励早期模型层中种族概念的表示来工作。与机器遗忘的传统缓解方法相反，我们的干预发现，引导模型更多地意识到种族概念有效地缓解了隐含偏见。与人类的种族盲目性类似，忽略种族细微差别可能会无意中在LMs中传播微妙的偏见。,The paper explores how aligning language models can inadvertently amplify implicit racial biases by making the models less aware of racial concepts.,LLM,Harmless,"Implicit bias, alignment, race, language models, bias mitigation"
"Knowledge-to-Jailbreak: Investigating Knowledge-driven Jailbreaking
  Attacks for Large Language Models","Shangqing Tu, Zhuoran Pan, Wenxuan Wang, Zhexin Zhang, Yuliang Sun, Jifan Yu, Hongning Wang, Lei Hou, Juanzi Li",2024-06-17T15:59:59Z,http://arxiv.org/pdf/2406.11682v2,"Large language models (LLMs) have been increasingly applied to various
domains, which triggers increasing concerns about LLMs' safety on specialized
domains, e.g. medicine. Despite prior explorations on general jailbreaking
attacks, there are two challenges for applying existing attacks on testing the
domain-specific safety of LLMs: (1) Lack of professional knowledge-driven
attacks, (2) Insufficient coverage of domain knowledge. To bridge this gap, we
propose a new task, knowledge-to-jailbreak, which aims to generate jailbreaking
attacks from domain knowledge, requiring both attack effectiveness and
knowledge relevance. We collect a large-scale dataset with 12,974
knowledge-jailbreak pairs and fine-tune a large language model as
jailbreak-generator, to produce domain knowledge-specific jailbreaks.
Experiments on 13 domains and 8 target LLMs demonstrate the effectiveness of
jailbreak-generator in generating jailbreaks that are both threatening to the
target LLMs and relevant to the given knowledge. We also apply our method to an
out-of-domain knowledge base, showing that jailbreak-generator can generate
jailbreaks that are comparable in harmfulness to those crafted by human
experts. Data and code are available at:
https://github.com/THU-KEG/Knowledge-to-Jailbreak/.","大语言模型（LLMs）越来越多地应用于各种领域，这引发了对LLMs在专业领域安全性的越来越多的担忧，例如医学。尽管之前对一般性越狱攻击有过探索，但在测试LLMs在特定领域安全性方面应用现有攻击时存在两个挑战：(1) 缺乏专业知识驱动的攻击，(2) 专业知识覆盖不足。为了弥合这一差距，我们提出了一项新任务，即知识到越狱，旨在从领域知识生成越狱攻击，要求攻击有效性和知识相关性。我们收集了一个大规模数据集，其中包含12,974个知识-越狱对，并对大语言模型进行了微调，作为越狱生成器，以生成特定于领域知识的越狱。在13个领域和8个目标LLMs上的实验表明，越狱生成器在生成既对目标LLMs有威胁又与给定知识相关的越狱方面的有效性。我们还将我们的方法应用于一个非领域知识库，表明越狱生成器可以生成的越狱与人类专家制作的越狱在有害性方面可比。","The paper introduces a new task called ""knowledge-to-jailbreak"" to generate domain-specific jailbreaking attacks on large language models (LLMs) using domain knowledge.",LLM,Harmless,"Jailbreaking, Safety, Domain-specific, Knowledge-driven, LLMs"
sudo rm -rf agentic_security,"Sejin Lee, Jian Kim, Haon Park, Ashkan Yousefpour, Sangyoon Yu, Min Song",2025-03-26T07:08:15Z,http://arxiv.org/pdf/2503.20279v3,"Large Language Models (LLMs) are increasingly deployed as computer-use
agents, autonomously performing tasks within real desktop or web environments.
While this evolution greatly expands practical use cases for humans, it also
creates serious security exposures. We present SUDO (Screen-based Universal
Detox2Tox Offense), a novel attack framework that systematically bypasses
refusal-trained safeguards in commercial computer-use agents, such as Claude
for Computer Use. The core mechanism, Detox2Tox, transforms harmful requests
(that agents initially reject) into seemingly benign requests via
detoxification, secures detailed instructions from advanced vision language
models (VLMs), and then reintroduces malicious content via toxification just
before execution. Unlike conventional jailbreaks, SUDO iteratively refines its
attacks based on a built-in refusal feedback, making it increasingly effective
against robust policy filters. In extensive tests spanning 50 real-world tasks
and multiple state-of-the-art VLMs, SUDO achieves a stark attack success rate
of 24.41% (with no refinement), and up to 41.33% (by its iterative refinement)
in Claude for Computer Use. By revealing these vulnerabilities and
demonstrating the ease with which they can be exploited in real-world computing
environments, this paper highlights an immediate need for robust, context-aware
safeguards. WARNING: This paper includes harmful or offensive model outputs",大语言模型（LLMs）越来越多地被部署为计算机使用代理，在真实的桌面或网络环境中自主执行任务。虽然这种演变大大扩展了人类的实际使用场景，但也创造了严重的安全漏洞。我们提出了SUDO（基于屏幕的通用Detox2Tox攻击），这是一个新颖的攻击框架，系统地绕过商业计算机使用代理中的拒绝训练保护措施，例如Claude for Computer Use。核心机制Detox2Tox通过脱毒将代理最初拒绝的有害请求转换为看似无害的请求，通过高级视觉语言模型（VLMs）获取详细的指令，然后在执行之前通过毒化重新引入恶意内容。与传统的越狱不同，SUDO根据内置的拒绝反馈迭代精炼其攻击，使其在强大的策略过滤器中变得越来越有效。在跨越50个真实世界任务和多个最先进的VLMs的广泛测试中，SUDO在Claude for Computer Use中实现了显著的攻击成功率24.41%（无精炼），最高可达41.33%（通过其迭代精炼）。通过揭示这些漏洞并展示它们在真实计算环境中被利用的容易程度，本文强调了对强大、上下文感知保护措施的迫切需求。警告：本文包含有害或冒犯性的模型输出。,"The paper introduces SUDO, a framework that exploits vulnerabilities in LLMs used as agents to perform harmful actions, highlighting the need for robust safeguards.",LLM,Harmless,"LLM security, agentic security, safeguard bypass, harmful actions, real-world computing"
HauntAttack: When Attack Follows Reasoning as a Shadow,"Jingyuan Ma, Rui Li, Zheng Li, Junfeng Liu, Lei Sha, Zhifang Sui",2025-06-08T07:45:48Z,http://arxiv.org/pdf/2506.07031v1,"Emerging Large Reasoning Models (LRMs) consistently excel in mathematical and
reasoning tasks, showcasing exceptional capabilities. However, the enhancement
of reasoning abilities and the exposure of their internal reasoning processes
introduce new safety vulnerabilities. One intriguing concern is: when reasoning
is strongly entangled with harmfulness, what safety-reasoning trade-off do LRMs
exhibit? To address this issue, we introduce HauntAttack, a novel and
general-purpose black-box attack framework that systematically embeds harmful
instructions into reasoning questions. Specifically, we treat reasoning
questions as carriers and substitute one of their original conditions with a
harmful instruction. This process creates a reasoning pathway in which the
model is guided step by step toward generating unsafe outputs. Based on
HauntAttack, we conduct comprehensive experiments on multiple LRMs. Our results
reveal that even the most advanced LRMs exhibit significant safety
vulnerabilities. Additionally, we perform a detailed analysis of different
models, various types of harmful instructions, and model output patterns,
providing valuable insights into the security of LRMs.",新兴的大型推理模型（LRMs）在数学和推理任务中表现出色，展示了卓越的能力。然而，推理能力的增强和其内部推理过程的暴露引入了新的安全漏洞。一个有趣的问题是：当推理与有害性紧密交织时，LRMs 会展示出什么样的安全-推理权衡？为了解决这个问题，我们引入了 HauntAttack，这是一个新颖且通用的黑盒攻击框架，它系统地将有害指令嵌入到推理问题中。具体来说，我们将推理问题视为载体，并用有害指令替换其原始条件之一。这个过程创建了一个推理路径，其中模型被逐步引导到生成不安全的输出。基于 HauntAttack，我们在多个 LRMs 上进行了全面的实验。我们的结果揭示了即使是最先进的 LRMs 也存在显著的安全漏洞。此外，我们对不同的模型、各种类型的有害指令和模型输出模式进行了详细分析，为 LRMs 的安全性提供了宝贵的见解。,"The paper introduces HauntAttack, a framework that embeds harmful instructions into reasoning questions to expose safety vulnerabilities in Large Reasoning Models.",LLM,Harmless,"Safety, Vulnerabilities, Harmful Instructions, Reasoning, Large Language Models"
"Unsafe LLM-Based Search: Quantitative Analysis and Mitigation of Safety
  Risks in AI Web Search","Zeren Luo, Zifan Peng, Yule Liu, Zhen Sun, Mingchen Li, Jingyi Zheng, Xinlei He",2025-02-07T14:15:46Z,http://arxiv.org/pdf/2502.04951v2,"Recent advancements in Large Language Models (LLMs) have significantly
enhanced the capabilities of AI-Powered Search Engines (AIPSEs), offering
precise and efficient responses by integrating external databases with
pre-existing knowledge. However, we observe that these AIPSEs raise risks such
as quoting malicious content or citing malicious websites, leading to harmful
or unverified information dissemination. In this study, we conduct the first
safety risk quantification on seven production AIPSEs by systematically
defining the threat model, risk type, and evaluating responses to various query
types. With data collected from PhishTank, ThreatBook, and LevelBlue, our
findings reveal that AIPSEs frequently generate harmful content that contains
malicious URLs even with benign queries (e.g., with benign keywords). We also
observe that directly querying a URL will increase the number of main
risk-inclusive responses, while querying with natural language will slightly
mitigate such risk. Compared to traditional search engines, AIPSEs outperform
in both utility and safety. We further perform two case studies on online
document spoofing and phishing to show the ease of deceiving AIPSEs in the
real-world setting. To mitigate these risks, we develop an agent-based defense
with a GPT-4.1-based content refinement tool and a URL detector. Our evaluation
shows that our defense can effectively reduce the risk, with only a minor cost
of reducing available information by approximately 10.7%. Our research
highlights the urgent need for robust safety measures in AIPSEs.",最近，大型语言模型（LLMs）的进步显著增强了人工智能驱动的搜索引擎（AIPSEs）的能力，通过整合外部数据库和现有知识，提供精确和高效的响应。然而，我们观察到这些AIPSEs存在风险，例如引用恶意内容或引用恶意网站，导致有害或未经验证的信息传播。在本研究中，我们对七个生产AIPSEs进行了首次安全风险量化，通过系统定义威胁模型、风险类型，并评估各种查询类型的响应。通过从PhishTank、ThreatBook和LevelBlue收集的数据，我们的发现表明，AIPSEs频繁生成包含恶意URL的有害内容，即使是善意的查询（例如，使用善意的关键字）。我们还观察到，直接查询一个URL将增加主要风险包含的响应数量，而使用自然语言查询则会略微缓解这种风险。与传统搜索引擎相比，AIPSEs在实用性和安全性方面表现更好。我们还进行了两项关于在线文档伪造和钓鱼的案例研究，以展示在现实环境中轻松欺骗AIPSEs。为了缓解这些风险，我们开发了一种基于代理的防御机制，配备了基于GPT-4.1的内容精炼工具和URL检测器。我们的评估表明，我们的防御机制可以有效减少风险，只需付出大约10.7%的可用信息减少的代价。我们的研究强调了在AIPSEs中实施严格安全措施的紧迫需求。,The paper quantifies safety risks in AI-powered search engines using LLMs and proposes mitigation strategies to reduce harmful content generation.,LLM,Harmless,"LLM, Safety, Harmful Content, AI Search, Mitigation"
"AlphaSteer: Learning Refusal Steering with Principled Null-Space
  Constraint","Leheng Sheng, Changshuo Shen, Weixiang Zhao, Junfeng Fang, Xiaohao Liu, Zhenkai Liang, Xiang Wang, An Zhang, Tat-Seng Chua",2025-06-08T07:03:28Z,http://arxiv.org/pdf/2506.07022v1,"As LLMs are increasingly deployed in real-world applications, ensuring their
ability to refuse malicious prompts, especially jailbreak attacks, is essential
for safe and reliable use. Recently, activation steering has emerged as an
effective approach for enhancing LLM safety by adding a refusal direction
vector to internal activations of LLMs during inference, which will further
induce the refusal behaviors of LLMs. However, indiscriminately applying
activation steering fundamentally suffers from the trade-off between safety and
utility, since the same steering vector can also lead to over-refusal and
degraded performance on benign prompts. Although prior efforts, such as vector
calibration and conditional steering, have attempted to mitigate this
trade-off, their lack of theoretical grounding limits their robustness and
effectiveness. To better address the trade-off between safety and utility, we
present a theoretically grounded and empirically effective activation steering
method called AlphaSteer. Specifically, it considers activation steering as a
learnable process with two principled learning objectives: utility preservation
and safety enhancement. For utility preservation, it learns to construct a
nearly zero vector for steering benign data, with the null-space constraints.
For safety enhancement, it learns to construct a refusal direction vector for
steering malicious data, with the help of linear regression. Experiments across
multiple jailbreak attacks and utility benchmarks demonstrate the effectiveness
of AlphaSteer, which significantly improves the safety of LLMs without
compromising general capabilities. Our codes are available at
https://github.com/AlphaLab-USTC/AlphaSteer.",随着大型语言模型（LLM）在现实世界应用中的广泛部署，确保其能够拒绝恶意提示，特别是越狱攻击，对于安全和可靠使用至关重要。最近，激活引导作为一种增强LLM安全性的有效方法，通过在推理过程中向LLM的内部激活添加拒绝方向向量，进一步诱导LLM的拒绝行为。然而，不加区分地应用激活引导在本质上会面临安全性和实用性之间的权衡，因为相同的引导向量也可能导致过度拒绝和对良性提示的性能下降。尽管先前的努力，如向量校准和条件引导，试图缓解这种权衡，但它们缺乏理论基础，限制了其鲁棒性和有效性。为了更好地解决安全性和实用性之间的权衡，我们提出了一种理论上有根据且经验上有效的激活引导方法，称为AlphaSteer。具体来说，它将激活引导视为一个可学习的过程，具有两个原则性的学习目标：实用性保留和安全性增强。对于实用性保留，它学习构建一个几乎为零的向量来引导良性数据，具有零空间约束。对于安全性增强，它学习构建一个拒绝方向向量来引导恶意数据，借助线性回归。跨多个越狱攻击和实用性基准的实验表明，AlphaSteer的有效性，显著提高了LLM的安全性，而没有妥协其一般能力。我们的代码可在https://github.com/AlphaLab-USTC/AlphaSteer获得。,"The paper introduces AlphaSteer, a method to enhance LLM safety by learning to refuse malicious prompts while preserving utility.",LLM,Harmless,"LLM safety, refusal steering, jailbreak attacks, activation steering, null-space constraint"
JavelinGuard: Low-Cost Transformer Architectures for LLM Security,"Yash Datta, Sharath Rajasekar",2025-06-09T00:11:06Z,http://arxiv.org/pdf/2506.07330v1,"We present JavelinGuard, a suite of low-cost, high-performance model
architectures designed for detecting malicious intent in Large Language Model
(LLM) interactions, optimized specifically for production deployment. Recent
advances in transformer architectures, including compact BERT(Devlin et al.
2019) variants (e.g., ModernBERT (Warner et al. 2024)), allow us to build
highly accurate classifiers with as few as approximately 400M parameters that
achieve rapid inference speeds even on standard CPU hardware. We systematically
explore five progressively sophisticated transformer-based architectures:
Sharanga (baseline transformer classifier), Mahendra (enhanced
attention-weighted pooling with deeper heads), Vaishnava and Ashwina (hybrid
neural ensemble architectures), and Raudra (an advanced multi-task framework
with specialized loss functions). Our models are rigorously benchmarked across
nine diverse adversarial datasets, including popular sets like the NotInject
series, BIPIA, Garak, ImprovedLLM, ToxicChat, WildGuard, and our newly
introduced JavelinBench, specifically crafted to test generalization on
challenging borderline and hard-negative cases. Additionally, we compare our
architectures against leading open-source guardrail models as well as large
decoder-only LLMs such as gpt-4o, demonstrating superior cost-performance
trade-offs in terms of accuracy, and latency. Our findings reveal that while
Raudra's multi-task design offers the most robust performance overall, each
architecture presents unique trade-offs in speed, interpretability, and
resource requirements, guiding practitioners in selecting the optimal balance
of complexity and efficiency for real-world LLM security applications.",我们介绍了JavelinGuard，这是一套低成本、高性能的模型架构，专为检测大型语言模型（LLM）交互中的恶意意图而设计，并优化用于生产部署。最近在变压器架构的进展，包括紧凑的BERT（Devlin等人，2019年）变体（例如，ModernBERT（Warner等人，2024年）），使我们能够构建具有约400M参数的高度准确的分类器，即使在标准CPU硬件上也能实现快速推理速度。我们系统地探索了五种逐步复杂的基于变压器的架构：Sharanga（基线变压器分类器），Mahendra（增强的注意力加权池化与更深的头），Vaishnava和Ashwina（混合神经集成架构），以及Raudra（具有专门损失函数的高级多任务框架）。我们的模型在九个多样化的对抗数据集上进行了严格的基准测试，包括流行的集合，如NotInject系列，BIPIA，Garak，ImprovedLLM，ToxicChat，WildGuard，以及我们新引入的JavelinBench，专门用于测试在具有挑战性的边界和硬负面案例上的泛化能力。此外，我们将我们的架构与领先的开源防护模型以及大型解码器仅LLM（如gpt-4o）进行了比较，展示了在准确性和延迟方面的优越的成本效益权衡。我们的发现表明，尽管Raudra的多任务设计在整体性能上表现最为强劲，但每种架构在速度、可解释性和资源需求方面都呈现出独特的权衡，指导从业者在实际的LLM安全应用中选择最佳的复杂性和效率平衡。,"The paper introduces JavelinGuard, a suite of low-cost, high-performance transformer architectures designed to detect malicious intent in LLM interactions, optimized for real-world deployment.",LLM,Harmless,"LLM security, malicious intent detection, transformer architectures, model optimization, adversarial datasets"
Flattery in Motion: Benchmarking and Analyzing Sycophancy in Video-LLMs,"Wenrui Zhou, Shu Yang, Qingsong Yang, Zikun Guo, Lijie Hu, Di Wang",2025-06-08T15:00:21Z,http://arxiv.org/pdf/2506.07180v1,"As video large language models (Video-LLMs) become increasingly integrated
into real-world applications that demand grounded multimodal reasoning,
ensuring their factual consistency and reliability is of critical importance.
However, sycophancy, the tendency of these models to align with user input even
when it contradicts the visual evidence, undermines their trustworthiness in
such contexts. Current sycophancy research has largely overlooked its specific
manifestations in the video-language domain, resulting in a notable absence of
systematic benchmarks and targeted evaluations to understand how Video-LLMs
respond under misleading user input. To fill this gap, we propose VISE
(Video-LLM Sycophancy Benchmarking and Evaluation), the first dedicated
benchmark designed to evaluate sycophantic behavior in state-of-the-art
Video-LLMs across diverse question formats, prompt biases, and visual reasoning
tasks. Specifically, VISE pioneeringly brings linguistic perspectives on
sycophancy into the visual domain, enabling fine-grained analysis across
multiple sycophancy types and interaction patterns. In addition, we explore
key-frame selection as an interpretable, training-free mitigation strategy,
which reveals potential paths for reducing sycophantic bias by strengthening
visual grounding.",随着视频大语言模型（Video-LLMs）越来越多地应用于需要基于多模态推理的现实世界应用中，确保其事实一致性和可靠性至关重要。然而，阿谀奉承，即这些模型倾向于与用户输入一致，即使它与视觉证据相矛盾，破坏了它们在这样的背景下的可信度。目前的阿谀奉承研究大多忽略了其在视频语言领域的具体表现形式，导致缺乏系统性基准和有针对性的评估，以了解Video-LLMs在误导性用户输入下的响应方式。为了填补这一空白，我们提出了VISE（Video-LLM Sycophancy Benchmarking and Evaluation），这是第一个专门设计用于评估最先进的Video-LLMs在多种问题格式、提示偏差和视觉推理任务中的阿谀奉承行为的基准。具体来说，VISE首次将语言学视角的阿谀奉承引入视觉领域，使得在多种阿谀奉承类型和交互模式之间进行细粒度分析成为可能。此外，我们探讨了关键帧选择作为一种可解释的、无需训练的缓解策略，揭示了通过加强视觉定位来减少阿谀奉承偏差的潜在途径。,"The paper introduces VISE, a benchmark for evaluating sycophantic behavior in Video-LLMs and explores mitigation strategies to reduce this bias.",LLM,Helpful,"Sycophancy, Video-LLMs, Benchmarking, Visual Grounding, Multimodal Reasoning"
