Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
"Automatic Pseudo-Harmful Prompt Generation for Evaluating False Refusals
  in Large Language Models","Bang An, Sicheng Zhu, Ruiyi Zhang, Michael-Andrei Panaitescu-Liess, Yuancheng Xu, Furong Huang",2024-09-01T03:25:59Z,http://arxiv.org/pdf/2409.00598v2,"Safety-aligned large language models (LLMs) sometimes falsely refuse
pseudo-harmful prompts, like ""how to kill a mosquito,"" which are actually
harmless. Frequent false refusals not only frustrate users but also provoke a
public backlash against the very values alignment seeks to protect. In this
paper, we propose the first method to auto-generate diverse,
content-controlled, and model-dependent pseudo-harmful prompts. Using this
method, we construct an evaluation dataset called PHTest, which is ten times
larger than existing datasets, covers more false refusal patterns, and
separately labels controversial prompts. We evaluate 20 LLMs on PHTest,
uncovering new insights due to its scale and labeling. Our findings reveal a
trade-off between minimizing false refusals and improving safety against
jailbreak attacks. Moreover, we show that many jailbreak defenses significantly
increase the false refusal rates, thereby undermining usability. Our method and
dataset can help developers evaluate and fine-tune safer and more usable LLMs.
Our code and dataset are available at
https://github.com/umd-huang-lab/FalseRefusal",安全对齐的大型语言模型（LLMs）有时会错误地拒绝伪有害提示，例如“如何杀死一只蚊子”，这些提示实际上是无害的。频繁的错误拒绝不仅会让用户感到沮丧，还会引发公众对价值对齐所寻求保护的价值观的反弹。在本文中，我们提出了第一种方法，用于自动生成多样化、内容受控和模型依赖的伪有害提示。使用这种方法，我们构建了一个名为PHTest的评估数据集，其规模是现有数据集的十倍，涵盖了更多的错误拒绝模式，并单独标记了有争议的提示。我们在PHTest上评估了20个LLMs，揭示了新的见解，因为其规模和标签。我们的发现揭示了在最小化错误拒绝和提高对监狱突围攻击的安全性之间存在权衡。此外，我们还表明，许多监狱突围防御措施显著增加了错误拒绝率，从而削弱了可用性。我们的方法和数据集可以帮助开发人员评估和微调更安全和更可用的LLMs。我们的代码和数据集可在https://github.com/umd-huang-lab/FalseRefusal获得。,The paper introduces a method to generate pseudo-harmful prompts to evaluate and improve the harmless alignment of large language models.,LLM,Harmless,"False refusals, pseudo-harmful prompts, safety alignment, LLM evaluation, jailbreak attacks"
"FC-Attack: Jailbreaking Multimodal Large Language Models via
  Auto-Generated Flowcharts","Ziyi Zhang, Zhen Sun, Zongmin Zhang, Jihui Guo, Xinlei He",2025-02-28T13:59:11Z,http://arxiv.org/pdf/2502.21059v2,"Multimodal Large Language Models (MLLMs) have become powerful and widely
adopted in some practical applications. However, recent research has revealed
their vulnerability to multimodal jailbreak attacks, whereby the model can be
induced to generate harmful content, leading to safety risks. Although most
MLLMs have undergone safety alignment, recent research shows that the visual
modality is still vulnerable to jailbreak attacks. In our work, we discover
that by using flowcharts with partially harmful information, MLLMs can be
induced to provide additional harmful details. Based on this, we propose a
jailbreak attack method based on auto-generated flowcharts, FC-Attack.
Specifically, FC-Attack first fine-tunes a pre-trained LLM to create a
step-description generator based on benign datasets. The generator is then used
to produce step descriptions corresponding to a harmful query, which are
transformed into flowcharts in 3 different shapes (vertical, horizontal, and
S-shaped) as visual prompts. These flowcharts are then combined with a benign
textual prompt to execute the jailbreak attack on MLLMs. Our evaluations on
Advbench show that FC-Attack attains an attack success rate of up to 96% via
images and up to 78% via videos across multiple MLLMs. Additionally, we
investigate factors affecting the attack performance, including the number of
steps and the font styles in the flowcharts. We also find that FC-Attack can
improve the jailbreak performance from 4% to 28% in Claude-3.5 by changing the
font style. To mitigate the attack, we explore several defenses and find that
AdaShield can largely reduce the jailbreak performance but with the cost of
utility drop.",多模态大语言模型（MLLMs）在一些实际应用中变得强大且广泛采用。然而，最近的研究揭示了它们对多模态越狱攻击的脆弱性，通过这种攻击，模型可以被诱导生成有害内容，从而导致安全风险。尽管大多数MLLMs经过安全对齐，但最近的研究表明，视觉模态仍然容易受到越狱攻击。在我们的工作中，我们发现通过使用包含部分有害信息的流程图，MLLMs可以被诱导提供额外的有害细节。基于此，我们提出了一种基于自动生成流程图的越狱攻击方法，FC-Attack。具体来说，FC-Attack首先对预训练的LLM进行微调，以创建基于良性数据集的步骤描述生成器。然后，生成器用于生成与有害查询相对应的步骤描述，这些描述被转换为3种不同形状（垂直、水平和S形）的流程图作为视觉提示。这些流程图然后与良性文本提示结合，执行对MLLMs的越狱攻击。我们在Advbench上的评估表明，FC-Attack通过图像实现了高达96%的攻击成功率，通过视频实现了高达78%的攻击成功率，跨越多个MLLMs。此外，我们研究了影响攻击性能的因素，包括流程图中的步骤数量和字体样式。我们还发现，通过改变字体样式，FC-Attack可以将Claude-3.5的越狱性能从4%提高到28%。为了缓解攻击，我们探索了几种防御措施，发现AdaShield可以大大减少越狱性能，但代价是效用下降。,"The paper introduces FC-Attack, a method to jailbreak multimodal large language models using auto-generated flowcharts, highlighting vulnerabilities in safety alignment.",MLLM,Harmless,"Jailbreak attacks, harmful content, multimodal LLMs, safety alignment, FC-Attack"
"Modality-Balancing Preference Optimization of Large Multimodal Models by
  Adversarial Negative Mining","Chenxi Liu, Tianyi Xiong, Ruibo Chen, Yihan Wu, Junfeng Guo, Tianyi Zhou, Heng Huang",2025-05-20T03:59:05Z,http://arxiv.org/pdf/2506.08022v2,"The task adaptation and alignment of Large Multimodal Models (LMMs) have been
significantly advanced by instruction tuning and further strengthened by recent
preference optimization. Yet, most LMMs still suffer from severe modality
imbalance during reasoning, i.e., outweighing language prior biases over visual
inputs, which bottlenecks their generalization to downstream tasks and causes
hallucinations. However, existing preference optimization approaches for LMMs
do not focus on restraining the internal biases of their Large Language Model
(LLM) backbones when curating the training data. Moreover, they heavily rely on
offline data and lack the capacity to explore diverse responses adaptive to
dynamic distributional shifts during training. Meanwhile, Group Relative Policy
Optimization (GRPO), a recent method using online-generated data and verified
rewards to improve reasoning capabilities, remains largely underexplored in LMM
alignment. In this paper, we propose a novel preference learning framework,
Modality-Balancing Preference Optimization (MBPO), to address the modality
imbalance in LMMs. MBPO constructs a more effective offline preference dataset
by generating hard negatives, i.e., rejected responses misled by LLM biases due
to limited usage of visual information, through adversarial perturbation of
input images. Moreover, MBPO leverages the easy-to-verify nature of close-ended
tasks to generate online responses with verified rewards. GRPO is then employed
to train the model with offline-online hybrid data. Extensive experiments
demonstrate that MBPO can enhance LMM performance on challenging
vision-language tasks and effectively reduce hallucinations.",大型多模态模型（LMM）的任务适应和对齐已经通过指令调整显著提升，并进一步通过最近的偏好优化得到了加强。然而，大多数LMM在推理过程中仍然受到严重的模态不平衡的困扰，即语言先验偏见压倒视觉输入，这限制了它们在下游任务中的泛化能力并导致幻觉。然而，现有的LMM偏好优化方法在策划训练数据时，并没有专注于限制其大型语言模型（LLM）后端的内部偏见。此外，它们严重依赖离线数据，缺乏在训练过程中探索适应动态分布变化的多样化响应的能力。同时，群组相对策略优化（GRPO），一种使用在线生成数据和验证奖励来提高推理能力的最新方法，在LMM对齐中仍然被大大忽视。在本文中，我们提出了一种新颖的偏好学习框架，模态平衡偏好优化（MBPO），以解决LMM中的模态不平衡问题。MBPO通过对输入图像进行对抗性扰动，生成硬负面样本，即由于视觉信息使用有限而被LLM偏见误导的拒绝响应，从而构建了一个更有效的离线偏好数据集。此外，MBPO利用封闭式任务易于验证的性质，生成具有验证奖励的在线响应。然后，GRPO被用来使用离线-在线混合数据训练模型。广泛的实验表明，MBPO可以提高LMM在具有挑战性的视觉语言任务上的性能，并有效减少幻觉。,"The paper introduces MBPO, a framework for aligning Large Multimodal Models (LMMs) to reduce modality imbalance and hallucinations by leveraging adversarial negative mining and online-generated data.",LMM,Harmless,"LMM alignment, modality imbalance, hallucinations, preference optimization, GRPO"
EtiCor++: Towards Understanding Etiquettical Bias in LLMs,"Ashutosh Dwivedi, Siddhant Shivdutt Singh, Ashutosh Modi",2025-06-10T06:29:35Z,http://arxiv.org/pdf/2506.08488v1,"In recent years, researchers have started analyzing the cultural sensitivity
of LLMs. In this respect, Etiquettes have been an active area of research.
Etiquettes are region-specific and are an essential part of the culture of a
region; hence, it is imperative to make LLMs sensitive to etiquettes. However,
there needs to be more resources in evaluating LLMs for their understanding and
bias with regard to etiquettes. In this resource paper, we introduce EtiCor++,
a corpus of etiquettes worldwide. We introduce different tasks for evaluating
LLMs for knowledge about etiquettes across various regions. Further, we
introduce various metrics for measuring bias in LLMs. Extensive experimentation
with LLMs shows inherent bias towards certain regions.",近年来，研究人员开始分析大型语言模型（LLMs）的文化敏感性。在这方面，礼仪成为一个活跃的研究领域。礼仪是特定地区的，是该地区文化的重要组成部分；因此，使LLMs对礼仪敏感是至关重要的。然而，评估LLMs对礼仪的理解和偏见的资源不足。在这篇资源论文中，我们介绍了EtiCor++，一个全球礼仪的语料库。我们引入了不同的任务，用于评估LLMs在各个地区的礼仪知识。此外，我们引入了各种衡量LLMs偏见的指标。广泛的实验表明，LLMs对某些地区存在内在偏见。,"The paper introduces EtiCor++, a corpus for evaluating LLMs' understanding and bias regarding etiquettes across different regions.",LLM,Helpful,"Etiquette, Bias, LLM, Cultural Sensitivity, Evaluation"
"From Legal Texts to Defeasible Deontic Logic via LLMs: A Study in
  Automated Semantic Analysis","Elias Horner, Cristinel Mateis, Guido Governatori, Agata Ciabattoni",2025-06-10T15:25:19Z,http://arxiv.org/pdf/2506.08899v1,"We present a novel approach to the automated semantic analysis of legal texts
using large language models (LLMs), targeting their transformation into formal
representations in Defeasible Deontic Logic (DDL). We propose a structured
pipeline that segments complex normative language into atomic snippets,
extracts deontic rules, and evaluates them for syntactic and semantic
coherence. Our methodology is evaluated across various LLM configurations,
including prompt engineering strategies, fine-tuned models, and multi-stage
pipelines, focusing on legal norms from the Australian Telecommunications
Consumer Protections Code. Empirical results demonstrate promising alignment
between machine-generated and expert-crafted formalizations, showing that LLMs
- particularly when prompted effectively - can significantly contribute to
scalable legal informatics.",我们提出了一种利用大型语言模型（LLMs）对法律文本进行自动语义分析的新方法，目标是将其转换为非确定性义务逻辑（DDL）中的形式表示。我们提出了一种结构化的流水线，将复杂的规范性语言分段为原子片段，提取义务规则，并评估其语法和语义一致性。我们的方法在各种LLM配置上进行了评估，包括提示工程策略、精调模型和多阶段流水线，重点关注澳大利亚电信消费者保护法典中的法律规范。实证结果表明，机器生成的形式化与专家制作的形式化之间存在有希望的对齐，表明LLMs——特别是在有效提示的情况下——可以显著贡献于可扩展的法律信息学。,"The paper explores using LLMs for automated semantic analysis of legal texts, achieving promising alignment with expert-crafted formalizations.",LLM,Helpful,"Legal Texts, Defeasible Deontic Logic, LLMs, Semantic Analysis, Alignment"
Auditing Black-Box LLM APIs with a Rank-Based Uniformity Test,"Xiaoyuan Zhu, Yaowen Ye, Tianyi Qiu, Hanlin Zhu, Sijun Tan, Ajraf Mannan, Jonathan Michala, Raluca Ada Popa, Willie Neiswanger",2025-06-08T03:00:31Z,http://arxiv.org/pdf/2506.06975v3,"As API access becomes a primary interface to large language models (LLMs),
users often interact with black-box systems that offer little transparency into
the deployed model. To reduce costs or maliciously alter model behaviors, API
providers may discreetly serve quantized or fine-tuned variants, which can
degrade performance and compromise safety. Detecting such substitutions is
difficult, as users lack access to model weights and, in most cases, even
output logits. To tackle this problem, we propose a rank-based uniformity test
that can verify the behavioral equality of a black-box LLM to a locally
deployed authentic model. Our method is accurate, query-efficient, and avoids
detectable query patterns, making it robust to adversarial providers that
reroute or mix responses upon the detection of testing attempts. We evaluate
the approach across diverse threat scenarios, including quantization, harmful
fine-tuning, jailbreak prompts, and full model substitution, showing that it
consistently achieves superior statistical power over prior methods under
constrained query budgets.",随着API访问成为大型语言模型（LLM）的主要接口，用户通常与提供很少透明度的黑箱系统进行交互。为了降低成本或恶意改变模型行为，API提供者可能会悄悄地提供量化或微调的变体，这可能会降低性能并损害安全性。检测这些替换是困难的，因为用户无法访问模型权重，在大多数情况下甚至无法访问输出对数。为了解决这个问题，我们提出了一种基于排名的均匀性测试，可以验证黑箱LLM与本地部署的真实模型的行为等价性。我们的方法准确、查询高效，并且避免了可检测的查询模式，使其能够抵御在检测到测试尝试时重新路由或混合响应的对抗性提供者。我们在多种威胁场景下评估了该方法，包括量化、有害微调、越狱提示和完整模型替换，表明在受限查询预算下，它在统计功率方面始终优于先前的方法。,"The paper introduces a rank-based uniformity test to verify the behavioral equality of black-box LLM APIs, ensuring safety and detecting harmful fine-tuning.",LLM,Harmless,"LLM API, black-box, safety, uniformity test, harmful fine-tuning"
"Evaluation empirique de la sécurisation et de l'alignement de ChatGPT
  et Gemini: analyse comparative des vulnérabilités par expérimentations
  de jailbreaks",Rafaël Nouailles,2025-06-10T09:24:05Z,http://arxiv.org/pdf/2506.10029v1,"Large Language models (LLMs) are transforming digital usage, particularly in
text generation, image creation, information retrieval and code development.
ChatGPT, launched by OpenAI in November 2022, quickly became a reference,
prompting the emergence of competitors such as Google's Gemini. However, these
technological advances raise new cybersecurity challenges, including prompt
injection attacks, the circumvention of regulatory measures (jailbreaking), the
spread of misinformation (hallucinations) and risks associated with deep fakes.
This paper presents a comparative analysis of the security and alignment levels
of ChatGPT and Gemini, as well as a taxonomy of jailbreak techniques associated
with experiments.",大语言模型（LLMs）正在改变数字使用方式，特别是在文本生成、图像创建、信息检索和代码开发方面。2022年11月由OpenAI发布的ChatGPT迅速成为参考标准，促使竞争对手如Google的Gemini的出现。然而，这些技术进步带来了新的网络安全挑战，包括提示注入攻击、规避监管措施（越狱）、虚假信息传播（幻觉）和与深度伪造相关的风险。本文对ChatGPT和Gemini的安全性和对齐水平进行了比较分析，并提出了与实验相关的越狱技术分类。,"The paper compares the security and alignment of ChatGPT and Gemini, focusing on jailbreaking techniques and harmful behaviors.",LLM,Harmless,"LLM alignment, jailbreaking, security, ChatGPT, Gemini"
"PrisonBreak: Jailbreaking Large Language Models with Fewer Than
  Twenty-Five Targeted Bit-flips","Zachary Coalson, Jeonghyun Woo, Yu Sun, Shiyang Chen, Lishan Yang, Prashant Nair, Bo Fang, Sanghyun Hong",2024-12-10T05:00:01Z,http://arxiv.org/pdf/2412.07192v2,"We introduce a new class of attacks on commercial-scale (human-aligned)
language models that induce jailbreaking through targeted bitwise corruptions
in model parameters. Our adversary can jailbreak billion-parameter language
models with fewer than 25 bit-flips in all cases$-$and as few as 5 in
some$-$using up to 40$\times$ less bit-flips than existing attacks on computer
vision models at least 100$\times$ smaller. Unlike prompt-based jailbreaks, our
attack renders these models in memory 'uncensored' at runtime, allowing them to
generate harmful responses without any input modifications. Our attack
algorithm efficiently identifies target bits to flip, offering up to 20$\times$
more computational efficiency than previous methods. This makes it practical
for language models with billions of parameters. We show an end-to-end
exploitation of our attack using software-induced fault injection, Rowhammer
(RH). Our work examines 56 DRAM RH profiles from DDR4 and LPDDR4X devices with
different RH vulnerabilities. We show that our attack can reliably induce
jailbreaking in systems similar to those affected by prior bit-flip attacks.
Moreover, our approach remains effective even against highly RH-secure systems
(e.g., 46$\times$ more secure than previously tested systems). Our analyses
further reveal that: (1) models with less post-training alignment require fewer
bit flips to jailbreak; (2) certain model components, such as value projection
layers, are substantially more vulnerable than others; and (3) our method is
mechanistically different than existing jailbreaks. Our findings highlight a
pressing, practical threat to the language model ecosystem and underscore the
need for research to protect these models from bit-flip attacks.",我们引入了一种新类型的攻击，针对商业规模（人类对齐）语言模型，通过在模型参数中引入有针对性的位翻转来诱导越狱。我们的对手可以通过少于25次位翻转来越狱，使用的位翻转数量比现有的计算机视觉模型攻击少40倍，而这些模型至少小100倍。与基于提示的越狱不同，我们的攻击使这些模型在运行时变得“未审查”，允许它们在没有任何输入修改的情况下生成有害响应。我们的攻击算法高效地识别出要翻转的目标位，比以前的方法高效20倍。这使得它对具有数十亿参数的语言模型具有实用性。我们展示了使用软件诱导的故障注入和行锤（RH）来实现我们攻击的端到端利用。我们的工作研究了来自DDR4和LPDDR4X设备的56个DRAM RH配置文件，具有不同的RH漏洞。我们表明，我们的攻击可以可靠地在与先前的位翻转攻击受影响的系统相似的系统中诱导越狱。此外，我们的方法即使在高度RH安全的系统中（例如，比以前测试的系统安全46倍）仍然有效。我们的分析进一步揭示了：(1) 经过较少后训练对齐的模型需要较少的位翻转来越狱；(2) 某些模型组件（例如值投影层）比其他组件更容易受到攻击；(3) 我们的方法在机制上与现有的越狱不同。我们的发现强调了语言模型生态系统面临的紧迫、实际的威胁，并强调了保护这些模型免受位翻转攻击的研究需要。,"The paper presents a new method to jailbreak large language models using targeted bit-flips, highlighting vulnerabilities in model alignment and security.",LLM,Harmless,"Jailbreaking, Bit-flips, Language Models, Security, Alignment"
JuStRank: Benchmarking LLM Judges for System Ranking,"Ariel Gera, Odellia Boni, Yotam Perlitz, Roy Bar-Haim, Lilach Eden, Asaf Yehudai",2024-12-12T18:51:13Z,http://arxiv.org/pdf/2412.09569v2,"Given the rapid progress of generative AI, there is a pressing need to
systematically compare and choose between the numerous models and
configurations available. The scale and versatility of such evaluations make
the use of LLM-based judges a compelling solution for this challenge.
Crucially, this approach requires first to validate the quality of the LLM
judge itself. Previous work has focused on instance-based assessment of LLM
judges, where a judge is evaluated over a set of responses, or response pairs,
while being agnostic to their source systems. We argue that this setting
overlooks critical factors affecting system-level ranking, such as a judge's
positive or negative bias towards certain systems. To address this gap, we
conduct the first large-scale study of LLM judges as system rankers. System
scores are generated by aggregating judgment scores over multiple system
outputs, and the judge's quality is assessed by comparing the resulting system
ranking to a human-based ranking. Beyond overall judge assessment, our analysis
provides a fine-grained characterization of judge behavior, including their
decisiveness and bias.",随着生成式人工智能的快速进展，系统地比较和选择众多可用的模型和配置变得迫在眉睫。评估的规模和多样性使得使用基于LLM的裁判成为解决这一挑战的有吸引力的解决方案。关键在于，这种方法首先需要验证LLM裁判本身的质量。之前的工作集中在基于实例的LLM裁判评估，其中裁判在一组响应或响应对之间进行评估，而不考虑其源系统。我们认为，这种设置忽略了影响系统级排名的关键因素，例如裁判对某些系统的积极或消极偏见。为了弥补这一差距，我们进行了首个大规模研究LLM裁判作为系统排名器。系统分数是通过在多个系统输出上聚合判断分数生成的，裁判的质量是通过将结果系统排名与基于人类的排名进行比较来评估的。除了整体裁判评估，我们的分析还提供了裁判行为的细粒度表征，包括其决策性和偏见。,"The paper introduces JuStRank, a benchmark for evaluating LLM judges in ranking systems, focusing on bias and decisiveness.",LLM,"Helpful, Harmless","LLM judges, system ranking, bias, decisiveness, evaluation"
"In Praise of Stubbornness: An Empirical Case for Cognitive-Dissonance
  Aware Continual Update of Knowledge in LLMs","Simone Clemente, Zied Ben Houidi, Alexis Huet, Dario Rossi, Giulio Franzese, Pietro Michiardi",2025-02-05T23:49:33Z,http://arxiv.org/pdf/2502.04390v2,"Through systematic empirical investigation, we uncover a fundamental and
concerning property of Large Language Models: while they can safely learn facts
that don't contradict their knowledge, attempting to update facts with
contradictory information triggers catastrophic corruption of unrelated
knowledge. Unlike humans, who naturally resist contradictory information, these
models indiscriminately accept contradictions, leading to devastating
interference, destroying up to 80% of unrelated knowledge even when learning as
few as 10-100 contradicting facts. To understand whether this interference
could be mitigated through selective plasticity, we experiment with targeted
network updates, distinguishing between previously used (stubborn) and rarely
used (plastic) neurons. We uncover another asymmetry: while sparing
frequently-used neurons significantly improves retention of existing knowledge
for non-contradictory updates (98% vs 93% with standard updates), contradictory
updates trigger catastrophic interference regardless of targeting strategy.
This effect which persists across tested model scales (GPT-2 to GPT-J-6B),
suggests a fundamental limitation in how neural networks handle contradictions.
Finally, we demonstrate that contradictory information can be reliably detected
(95%+ accuracy) using simple model features, offering a potential protective
mechanism. These findings motivate new architectures that can, like humans,
naturally resist contradictions rather than allowing destructive overwrites.",通过系统的实证调查，我们揭示了大型语言模型的一个基本且令人担忧的特性：虽然它们可以安全地学习不与其知识矛盾的事实，但尝试用矛盾信息更新事实会导致与不相关知识的灾难性腐蚀。与自然抵制矛盾信息的人类不同，这些模型不加区分地接受矛盾，导致毁灭性干扰，即使学习10-100个矛盾事实，也会摧毁80%的不相关知识。为了了解这种干扰是否可以通过选择性可塑性得到缓解，我们对有针对性的网络更新进行了实验，区分了之前使用过的（顽固的）和很少使用的（可塑的）神经元。我们发现了另一种不对称性：虽然保留频繁使用的神经元显著提高了非矛盾更新的现有知识保留率（98%对标准更新的93%），但矛盾更新会触发灾难性干扰，无论目标策略如何。这种效应在测试的模型规模（GPT-2到GPT-J-6B）中持续存在，表明神经网络处理矛盾的基本局限性。最后，我们证明可以使用简单的模型特征可靠地检测矛盾信息（95%以上的准确性），提供了一种潜在的保护机制。这些发现促使新的架构，可以像人类一样，自然抵制矛盾，而不是允许破坏性覆盖。,The paper investigates the challenges of updating knowledge in LLMs when faced with contradictory information and proposes mechanisms to mitigate catastrophic interference.,LLM,Harmless,"Knowledge update, Contradictory information, Catastrophic interference, Selective plasticity, Neural networks"
